Date,Month,Ward,Location,Road_Type,No_of_vehicles_involved,Minor_Injury,Severe_Injury,Fatal/Death,Time_Range,Cause,Month_Num,Nepali_Season,Season,Weather_Clear,Weather_Cold,Weather_Cool,Weather_Dry,Weather_Dusty,Weather_Foggy,Weather_Frosty,Weather_Hot,Weather_Humid,Weather_Mild,Weather_Overcast,Weather_Pleasant,Weather_Rainy,Weather_Thunderstorm,Weather_Warm,Weather_Windy,Severity,Total_Injuries,Casualties
2081-11-05 00:00:00,Falgun,13,rani,highway,1,1,0,0,12:00-18:00,traffic rule violation,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-07 00:00:00,Falgun,5,jamungachi,inner paved road,1,1,0,0,18:00-00:00,traffic rule violation,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-09 00:00:00,Falgun,13,rani,highway,1,1,0,0,18:00-00:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-10 00:00:00,Falgun,8,hatkhola,inner paved road,2,4,0,0,12:00-18:00,traffic rule violation,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,4,4
2081-11-10 00:00:00,Falgun,13,dto,inner paved road,2,1,0,0,06:00-12:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-10 00:00:00,Falgun,3,bhatta chowk,inner paved road,1,1,0,0,18:00-00:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-11 00:00:00,Falgun,17,rani,inner paved road,1,2,0,0,06:00-12:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-11 00:00:00,Falgun,14,rani,highway,1,1,0,0,06:00-12:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-11 00:00:00,Falgun,7,hatkhola,inner paved road,2,0,0,0,18:00-00:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,0,0
2081-11-12 00:00:00,Falgun,6,kesaliya road,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-12 00:00:00,Falgun,13,rani,highway,2,2,0,0,18:00-00:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-14 00:00:00,Falgun,13,rani,inner paved road,2,1,0,0,06:00-12:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-15 00:00:00,Falgun,14,rani,inner paved road,2,2,0,0,18:00-00:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-15 00:00:00,Falgun,3,rajbanshi chowk,highway,2,1,0,0,18:00-00:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-15 00:00:00,Falgun,4,dto,inner paved road,2,2,0,0,18:00-00:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-16 00:00:00,Falgun,14,rani,inner paved road,2,2,0,0,12:00-18:00,traffic rule violation,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-17 00:00:00,Falgun,10,dto,inner paved road,1,2,0,0,12:00-18:00,overload,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-19 00:00:00,Falgun,2,pushpalal chowk,inner paved road,2,1,0,0,18:00-00:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-20 00:00:00,Falgun,14,rani,highway,2,2,0,0,12:00-18:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,2,2
2081-11-21 00:00:00,Falgun,12,roadcess chowk,highway,2,3,0,0,12:00-18:00,vehicle condition,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,3,3
2081-11-22 00:00:00,Falgun,3,oil nigam,highway,1,0,0,0,18:00-00:00,other causes,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,0,0
2081-11-28 00:00:00,Falgun,3,oil nigam,highway,1,1,0,0,12:00-18:00,pedestrian’s fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,1,1
2081-11-28 00:00:00,Falgun,11,gudri,inner paved road,2,0,0,0,18:00-00:00,driver's fault,11,Shishir,Winter,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low,0,0
2081-12-01 00:00:00,Chaitra,4,sombare,inner paved road,1,2,0,0,06:00-12:00,traffic rule violation,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2081-12-01 00:00:00,Chaitra,8,hatkhola,inner paved road,1,2,0,0,18:00-00:00,driver's fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2081-12-03 00:00:00,Chaitra,9,thakurbani road,inner paved road,1,0,0,0,06:00-12:00,traffic rule violation,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,0,0
2081-12-04 00:00:00,Chaitra,2,munalpath,highway,2,1,0,0,12:00-18:00,traffic rule violation,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-06 00:00:00,Chaitra,13,degree campus,highway,1,0,0,0,18:00-00:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,0,0
2081-12-07 00:00:00,Chaitra,16,daraiya,inner paved road,1,2,0,0,12:00-18:00,speeding,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2081-12-09 00:00:00,Chaitra,16,rani,inner paved road,1,2,0,0,12:00-18:00,vehicle condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2081-12-10 00:00:00,Chaitra,13,rani,inner paved road,2,3,0,0,12:00-18:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2081-12-11 00:00:00,Chaitra,14,rani,highway,2,1,0,0,06:00-12:00,overload,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-14 00:00:00,Chaitra,3,rajbanshi chowk,inner paved road,2,1,0,0,12:00-18:00,driver's fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-14 00:00:00,Chaitra,3,hatkhola,inner paved road,1,1,0,0,18:00-00:00,vehicle condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-14 00:00:00,Chaitra,1,hatkhola,inner paved road,2,1,0,0,18:00-00:00,vehicle condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-15 00:00:00,Chaitra,2,birat nursing home,highway,1,3,0,0,12:00-18:00,vehicle condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2081-12-15 00:00:00,Chaitra,13,rani,inner paved road,1,1,0,0,12:00-18:00,overload,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-17 00:00:00,Chaitra,13,rani,inner paved road,1,3,0,0,06:00-12:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2081-12-17 00:00:00,Chaitra,4,dto,highway,2,1,0,0,18:00-00:00,road condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-18 00:00:00,Chaitra,5,dto,inner paved road,2,1,0,0,18:00-00:00,driver's fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-19 00:00:00,Chaitra,13,rani,inner paved road,1,2,0,0,06:00-12:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2081-12-19 00:00:00,Chaitra,3,oil nigam,highway,1,1,0,0,18:00-00:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-21 00:00:00,Chaitra,3,hatkhola,inner paved road,1,1,0,0,18:00-00:00,road condition,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-25 00:00:00,Chaitra,1,pushpalal chowk,inner paved road,1,1,0,0,12:00-18:00,driver's fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-25 00:00:00,Chaitra,3,oil nigam,highway,2,1,0,0,18:00-00:00,pedestrian’s fault,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2081-12-30 00:00:00,Chaitra,14,rani,highway,2,5,0,0,12:00-18:00,overload,12,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,5,5
2082-01-01 00:00:00,Baisakh,1,dhat,highway,1,1,0,0,06:00-12:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-01 00:00:00,Baisakh,4,pipal chowk,highway,2,1,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-01 00:00:00,Baisakh,19,pushpalal chowk,inner paved road,1,1,0,0,18:00-00:00,pedestrian’s fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-02 00:00:00,Baisakh,4,dto,inner paved road,2,2,0,0,06:00-12:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-02 00:00:00,Baisakh,14,rani,highway,1,0,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,0,0
2082-01-03 00:00:00,Baisakh,14,rani,highway,1,1,0,0,06:00-12:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-04 00:00:00,Baisakh,13,rani,inner paved road,1,2,0,0,06:00-12:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-04 00:00:00,Baisakh,2,tanki,highway,2,2,0,0,12:00-18:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-05 00:00:00,Baisakh,1,shivam petrol pump,highway,1,3,0,0,12:00-18:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-05 00:00:00,Baisakh,3,ausadhi bibhag,highway,1,1,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-05 00:00:00,Baisakh,3,kanchanbari,highway,2,3,0,0,18:00-00:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-05 00:00:00,Baisakh,7,hospital chowk,inner paved road,1,1,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-05 00:00:00,Baisakh,14,railway track,inner paved road,1,1,0,0,00:00-06:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-06 00:00:00,Baisakh,15,rani,highway,2,2,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-07 00:00:00,Baisakh,13,rani,inner paved road,2,3,0,0,06:00-12:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-07 00:00:00,Baisakh,4,airport road,inner paved road,2,5,0,0,06:00-12:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,5,5
2082-01-07 00:00:00,Baisakh,6,bfm,inner paved road,1,1,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-08 00:00:00,Baisakh,13,rani,inner paved road,1,1,0,0,06:00-12:00,pedestrian’s fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-08 00:00:00,Baisakh,15,rani,highway,1,1,0,0,12:00-18:00,pedestrian’s fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-08 00:00:00,Baisakh,13,rani,inner paved road,1,2,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-08 00:00:00,Baisakh,10,roadcess chowk,highway,1,4,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,4,4
2082-01-09 00:00:00,Baisakh,4,ddc,highway,2,3,0,0,06:00-12:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-09 00:00:00,Baisakh,16,rani,inner paved road,1,1,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-10 00:00:00,Baisakh,6,dto,inner paved road,2,3,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-10 00:00:00,Baisakh,4,bargachhi,highway,1,1,0,0,12:00-18:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-10 00:00:00,Baisakh,2,dto,inner paved road,2,2,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-11 00:00:00,Baisakh,4,kanchanbari,highway,2,1,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-12 00:00:00,Baisakh,5,ikrahi,inner paved road,2,0,0,1,06:00-12:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,high,0,1
2082-01-12 00:00:00,Baisakh,4,ddc,highway,2,2,0,0,18:00-00:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-13 00:00:00,Baisakh,7,green cross hospital,inner paved road,1,3,0,0,00:00-06:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-15 00:00:00,Baisakh,4,ab petrol pump,highway,1,1,0,0,06:00-12:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-15 00:00:00,Baisakh,4,nobel line,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-15 00:00:00,Baisakh,1,arati strip,highway,1,1,0,0,18:00-00:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-16 00:00:00,Baisakh,17,rani,inner paved road,1,2,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-17 00:00:00,Baisakh,6,nepal bajar,highway,1,1,0,0,06:00-12:00,pedestrian’s fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-18 00:00:00,Baisakh,14,degree campus,highway,1,2,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-18 00:00:00,Baisakh,17,rani,inner paved road,1,3,0,0,18:00-00:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,3,3
2082-01-19 00:00:00,Baisakh,6,dto,inner paved road,2,1,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-19 00:00:00,Baisakh,15,rani,inner paved road,2,1,0,0,12:00-18:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-21 00:00:00,Baisakh,3,dto,highway,2,1,0,0,18:00-00:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-21 00:00:00,Baisakh,3,pipal chowk,highway,1,2,0,0,06:00-12:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,2,2
2082-01-22 00:00:00,Baisakh,14,rani,highway,1,1,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-23 00:00:00,Baisakh,13,rani,inner paved road,2,1,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-23 00:00:00,Baisakh,16,rani,inner paved road,1,1,0,0,12:00-18:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-28 00:00:00,Baisakh,14,rani,highway,2,1,0,0,06:00-12:00,overload,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-28 00:00:00,Baisakh,12,roadcess chowk,highway,2,1,0,0,12:00-18:00,driver's fault,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-01-31 00:00:00,Baisakh,16,rani,inner paved road,1,1,0,0,06:00-12:00,vehicle condition,1,Basanta,Spring,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,low,1,1
2082-02-01 00:00:00,Jestha,15,rani,inner paved road,2,1,0,0,12:00-18:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-01 00:00:00,Jestha,4,kharji,highway,2,2,0,0,12:00-18:00,overload,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-03 00:00:00,Jestha,3,oil nigam,highway,1,0,0,1,18:00-00:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,high,0,1
2082-02-04 00:00:00,Jestha,14,rani,inner paved road,1,2,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-07 00:00:00,Jestha,15,rani,inner paved road,2,2,0,0,06:00-12:00,overload,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-09 00:00:00,Jestha,14,rani,highway,2,2,0,0,00:00-06:00,overload,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-09 00:00:00,Jestha,4,rani,inner paved road,1,1,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-12 00:00:00,Jestha,13,rani,inner paved road,1,1,0,0,18:00-00:00,pedestrian’s fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-12 00:00:00,Jestha,1,rani,inner paved road,2,1,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-18 00:00:00,Jestha,14,rani,highway,1,2,0,0,12:00-18:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-18 00:00:00,Jestha,15,rani,highway,1,2,0,0,12:00-18:00,other causes,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-18 00:00:00,Jestha,15,rani,inner paved road,2,3,0,0,18:00-00:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-02-20 00:00:00,Jestha,4,kanchanbari,highway,2,1,0,0,06:00-12:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-20 00:00:00,Jestha,4,dto,highway,1,3,0,0,06:00-12:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-02-20 00:00:00,Jestha,2,tinpaini,inner paved road,3,2,0,0,12:00-18:00,pedestrian’s fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-21 00:00:00,Jestha,4,dto,inner paved road,2,0,1,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,1,1
2082-02-21 00:00:00,Jestha,13,rani,highway,2,2,0,0,12:00-18:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-23 00:00:00,Jestha,17,rani,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-23 00:00:00,Jestha,3,bargachhi,inner paved road,2,1,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-25 00:00:00,Jestha,19,pushpalal chowk,inner paved road,2,3,0,0,06:00-12:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-02-25 00:00:00,Jestha,14,rani,highway,2,2,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-25 00:00:00,Jestha,3,tirupati petrol pump,highway,2,1,0,1,18:00-00:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,high,1,2
2082-02-29,Jestha,4,tirupati petrol pump,highway,2,6,0,0,12:00-18:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,6,6
2082-02-29,Jestha,4,hamro hospital,highway,3,0,0,0,12:00-18:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,0,0
2082-02-30,Jestha,4,rajbanshi chowk,highway,2,1,0,0,18:00-00:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-30,Jestha,13,rani,inner paved road,2,1,0,0,18:00-00:00,driver's fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-31,Jestha,16,rani,inner paved road,2,1,0,0,06:00-12:00,pedestrian’s fault,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-31,Jestha,11,pichra,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-02-31,Jestha,7,hospital chowk,inner paved road,1,1,0,0,18:00-00:00,road condition,2,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-01 00:00:00,Ashadh,13,rani,inner paved road,2,0,0,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,0,0
2082-03-02 00:00:00,Ashadh,13,rani,highway,2,1,0,0,12:00-18:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-03 00:00:00,Ashadh,15,rani,highway,2,1,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-03 00:00:00,Ashadh,13,rani,highway,1,1,1,0,18:00-00:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,2,2
2082-03-03 00:00:00,Ashadh,4,dto,inner paved road,1,1,0,0,18:00-00:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-03 00:00:00,Ashadh,4,ikrahi,inner paved road,1,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-03 00:00:00,Ashadh,19,pushpalal chowk,inner paved road,2,3,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-03-04 00:00:00,Ashadh,3,pushpalal chowk,inner paved road,2,0,0,1,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,high,0,1
2082-03-04 00:00:00,Ashadh,19,dream garden,inner paved road,2,1,0,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-05 00:00:00,Ashadh,14,rani,inner paved road,1,1,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-06 00:00:00,Ashadh,4,tata showroom,highway,2,0,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,0,0
2082-03-06 00:00:00,Ashadh,19,pushpalal chowk,inner paved road,2,1,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-06 00:00:00,Ashadh,4,dto,inner paved road,1,1,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-06 00:00:00,Ashadh,3,rajbanshi chowk,inner paved road,1,1,0,0,18:00-00:00,,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
